Gender,Age,Marital_Status,city_name,PIN,Model_Name,New_Policy_Campaign_Type,Policy_Source,Renewed
Male,27,S,Muzaffarpur,843106,HF DELUXE - (FNDMIRSCC),COMP,Dealer,1
Male,28,S,JhunJhunu,332027,HF DELUXE I3S IBS DRS,COMP,Dealer,1
Male,27,M,AHMADABAD,382110,SPLENDOR + IBS DRS CAST,COMP,Dealer,1
Male,22,M,BANSUR,301402,SPL + BS6 DRSC,SAOD,Dealer,1
Male,25,M,Rajkot,360055,HF DELUXE-BS-6,SAOD,Dealer,1
Male,41,S,Sivaganga,630303,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,33,S,Etah,207121,Xtreme 160R,SAOD,Dealer,1
Male,34,M,PITHAMPUR,454775,PASSION PRO BS6 FI-,SAOD,Dealer,1
Male,41,S,Gohana,131301,PLATINA 100 KS BS6,SAOD,Dealer,1
Female,55,M,Pratapgarh,230304,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,24,M,Surat,394440,SPL + BS6 DRSC,SAOD,Dealer,1
Male,30,M,Sitamarhi,843324,Passion Plus I3S DRS CAST,SAOD,Dealer,1
Male,19,S,Belgaum,590003,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,38,M,SANT KABIR NAGAR,272175,SPL + BS6 DRSC,SAOD,Dealer,1
Female,33,S,Silchar,788101,PLEASURE PLUS LX DRS CAST,SAOD,Dealer,1
Male,33,M,BALOD,491225,SPL + BS6 DRSC,SAOD,Dealer,1
Male,29,S,Rewa,486001,DESTINI-125,COMP,Dealer,1
Male,27,M,Jammu,180010,SP+I3S BS-6,SAOD,Dealer,1
Female,29,M,Ganjbasoda,454258,DESTINI PRIME DRS CAST,SAOD,DIRECT,1
Male,19,M,INDRI,132054,HF DELUXE-BS-6,SAOD,Dealer,1
Male,39,S,KAILARAS,476228,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,24,,BASTAR,494005,SPL + BS6 DRSC,SAOD,CT1SAON3,1
Male,27,M,Kakinada (Urban),513001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,21,,BANGALORE,560079,SPLENDOR+XTEC I3S DRSC FI,SAOD,MOBILE,1
Male,21,M,SRI GANGANAGAR,335051,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Female,56,M,Gwalior,475330,HF100 DRK BS6 HSN,SAOD,Dealer,1
Male,41,,VAISHALI,844502,Splendor + I3S DRSC FI,SAOD,MOBILE,1
Male,28,M,SOUTH 24 PARGANAS,743502,DESTINI125BS6 FI VX DRS C,SAOD,Dealer,1
Male,40,M,Saharanpur,247121,SPL + BS6 DRSC,SAOD,Dealer,1
Male,24,M,Madhubani,847235,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,29,M,Panipat,132103,Splendor plus DRS C F1,SAOD,Dealer,1
Male,46,M,Pune,411033,XTREME 125R ABS DSS,SAOD,DIRECT,1
Male,29,,Jaipur,302012,DESTINI PRIME DRS CAST,SAOD,MOBILE,1
Male,23,,Patna,800001,SPLENDOR+XTEC I3S DRSC FI,SAOD,CT1SAON4,1
Male,33,,Muzaffarpur,843119,XTREME 125R ABS DSS,SAOD,CTPD2,1
Male,33,M,Khagaria,851204,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,49,,Bharuch,392110,Splendor + I3S DRSC FI,SAOD,MOBILE,1
Male,36,M,Pune,412403,Splendor plus DRS C F1,SAOD,Dealer,1
Female,53,,Vadodara,390023,DESTINI PRIME DRS CAST,SAOD,CT12OD_1,1
Female,57,,Pune,412412,HF DELUXE I3S DRSC FI,SAOD,MOBILE,1
Male,39,,DELHI,110042,Splendor + I3S DRSC FI,SAOD,CT12OD_1,1
Male,36,,Bhopal,462044,Passion Plus I3S DRS CAST,SAOD,MOBILE,1
Male,49,M,Chikmagalur,577116,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,31,M,Seoni,480882,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,54,M,Jorhat,785006,XOOM ZX,SAOD,Dealer,1
Male,27,M,Upleta,360490,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,27,M,Moga,142001,HF DELUXE-BS-6,SAOD,Dealer,1
Male,24,,Bhuj,370425,SPLENDOR+XTEC I3S DRSC FI,SAOD,CT1SAON2,1
Male,34,,Hanumangarh,335526,Splendor plus DRS C F1,SAOD,CT1SAON2,1
Male,49,,Jaipur,303108,Splendor + I3S DRSC FI,SAOD,CT4SAON3,1
Male,23,,Bilaspur,495115,DESTINI PRIME DRS CAST,SAOD,CT12OD_2,1
Male,25,,New Delhi,110008,XTREME 125R ABS DSS,SAOD,CT_mon4,1
Male,37,,Jaipur,302004,XTREME 125R ABS DSS,SAOD,CT1SAON2,1
Male,48,,SAWAI MADHOPUR,322001,SPL + BS6 DRSC,SAOD,MOBILE,1
Female,25,M,Mysore,571120,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,56,M,Jaipur,302029,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,45,,Banswara,327601,Splendor + I3S DRSC FI,SAOD,CT2day_1,1
Male,27,M,Samastipur,848209,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,47,,Panipat,132103,DESTINI125BS6 FI LX DRSSM,SAOD,MOBILE,1
Male,44,,Mumbai,400060,XTREME 125R ABS DSS,SAOD,MOBILE,1
Female,43,M,Agra,282005,HF DELUXE BS6 DRUM KS,SAOD,Dealer,1
Male,43,M,Agra,282006,SPLENDOR+HSPPEDRSCFI,SAOD,Dealer,1
Male,45,,Kolkata,700141,GLAMOUR HGLRJDRSCCR,COMP,CTAKSHATA,1
Male,31,M,Pilibhit,202122,SPLENDOR + HSPPEDRSCFI,COMP,Dealer,1
Male,47,M,Palwal,121102,SPL + BS6 DRSC,SAOD,Dealer,1
Male,53,M,MURSHIDABAD,742213,GLAMOUR 125 FI DSSC,SAOD,Dealer,1
Female,52,M,Jaunpur,202001,HF DELUXE IBS DRS,COMP,Dealer,1
Male,51,M,Muzaffarpur,843119,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,1
Male,40,M,Gorakhpur,273001,SPLENDOR PRO NEW C,COMP,Dealer,1
Male,53,M,Vadodara,391770,PASSION XPRO DRS CC,COMP,Dealer,1
Male,53,M,Saran,841411,PASSION PR O,COMP,Dealer,1
Male,35,M,Gorakhpur,273007,SPLENDOR  + BS6 DRS FI,SAOD,Dealer,1
Male,37,M,Gandhinagar,382721,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,33,0,Jaipur,303503,HF DELUXE IBS DRS,COMP,Dealer,1
Male,30,M,Karaikal,609602,Pleasure Plus XTEC DRS,SAOD,Dealer,1
Male,62,M,Pratapgarh,230131,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Female,59,S,NOIDA,201301,Xtreme  160R,SAOD,Dealer,1
Male,20,M,SENDURAI,621719,SPLENDOR +,COMP,Dealer,1
Male,29,M,Durgapur,713338,SP+I3S BS-6,SAOD,Dealer,1
Female,40,M,Jabalpur,482001,PLEASURE+ HPLNRDRZCFI,SAOD,Dealer,1
Male,57,M,Mandya,571435,Passion- pro BS VI,SAOD,Dealer,1
Male,53,M,Begusarai,851112,HF DELUXE ECO,COMP,Dealer,1
Male,23,M,Muzaffarpur,843124,SPLENDOR PRO NEW C,COMP,Dealer,1
Male,31,M,MANDLA,451661,PSN-PRO DRCCR BS4,COMP,Dealer,1
Male,57,M,Lalitpur,284403,SPL + BS6 DRSC,SAOD,Dealer,1
Male,59,M,Bongaigaon,783388,SUPER SPLENDOR BS6 FI DRS,SAOD,Dealer,1
Male,41,M,Kangra,176061,PLEASURE+ BS6 FI DRS SM,COMP,Dealer,1
Male,45,,Karnal,132117,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,40,M,Nalgonda,508001,ACHIEVER CDSC SELF,COMP,Dealer,1
Male,54,M,Rajkot,360003,SPLENDOR + IBS DRS CAST,COMP,Dealer,1
Male,32,M,Satna,486001,SPLENDOR+ HSPPEDRSCFI,SAOD,Dealer,1
Male,25,M,AHMADABAD,392350,PASSION-PRO,COMP,Dealer,1
Male,30,S,Darbhanga,847306,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,41,S,Rewa,486001,SUPER SPL BS6,SAOD,Dealer,1
Female,38,M,REWARI,123401,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,40,M,SAWAI MADHOPUR,322023,HF DELUXE_HFND,COMP,Dealer,1
Male,35,M,Korba,495671,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,45,M,Talaja,364140,SPLENDOR PRO(SPRBDRSCC),COMP,Dealer,1
Male,46,M,Purnia,804203,GLAMOUR -CDRS BSIV,COMP,Dealer,1
Male,28,M,TAPI,364650,SUPER SPLENDOR_,COMP,Dealer,1
Male,28,M,KOREA,497331,DESTINI 125(DESCDRVCF),SAOD,Dealer,1
Male,34,M,Khargone,451001,HF 100 FI DRUM KICK CAST,SAOD,Dealer,1
Male,58,M,Bhilwara,311801,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,31,S,MIRZA,781125,GLAMOUR HGLRJDRSCCR,COMP,Dealer,1
Male,51,M,Bharatpur,321001,Maestro Edge -VX,COMP,Dealer,1
Male,44,,Kaithal,136027,Splendor plus DRS C F1,SAOD,CT_MON2,1
Female,35,,Kollam,691004,PLEASURE DRS CCR,COMP,CTEMAIL,1
Male,44,M,Berhampore,742102,HF DELUXE IBS DRS,COMP,Dealer,1
Male,24,,Muzaffarpur,843105,DESTINI 125(DESCDRVCF),SAOD,MOBILE,1
Male,38,,Jabalpur,482002,HF DELUXE BS6 DRUM SELF CAST,SAOD,CT12OD_4,1
Male,47,,WEST GODAVARI,534350,GLAMOUR IBS DRSCAST SPORT,COMP,CTEMAIL,1
Male,35,M,Aligarh,202001,HF DELUX DRS CCR,COMP,Dealer,1
Male,42,M,RAMPUR BAGHELAN,485115,HF DELUXE_DWDRSCCR,COMP,Dealer,1
Male,66,S,Pilibhit,262121,SPLENDOR + IBS DRS CAST,COMP,Dealer,1
Female,25,M,Ludhiana,141008,PASSION X-TEC,SAOD,Dealer,1
Male,27,,RANGAREDDY,500090,Pleasure XTEC BS6,SAOD,CTthu_4,1
Male,26,M,PUNHANA,122508,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,33,,New Delhi,110095,SPLENDOR + BS6-I3S DRS,SAOD,MOBILE,1
Male,38,S,Panipat,132103,HF DLX KICK START  BS6,COMP,DIRECT,1
Male,33,M,Ghaziabad,201001,SPLENDOR+ BS6- HSPPEDRSCF,SAOD,Dealer,1
Male,39,M,Mathura,281001,PASSION XPRO DRS CC,COMP,Dealer,1
Male,41,M,Sheohar,843316,GLAMOUR DISC IBS,COMP,Dealer,1
Male,55,S,Purulia,723130,SUPER SPL BS6,SAOD,Dealer,1
Male,45,,MAHENDERGARH,123029,SPLENDOR + BS6-I3S DRS,SAOD,CTEMAIL,1
Male,49,M,Ranbirsinghpora,181102,Splendor plus DRS C F1,SAOD,Dealer,1
Male,26,M,Dhanbad,828127,SPLENDOR +BS6 DRS CAST FI,SAOD,Dealer,1
Male,36,M,New Delhi,110092,SPLENDOR +HSPPEDRSCFI,SAOD,Dealer,1
Male,47,S,New Delhi,110043,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,52,M,Alwar,301406,HF DELUXE-BS-6,SAOD,Dealer,1
Male,42,M,Mysore,571103,SPPDIRSCC(SP+13S IBS),COMP,Dealer,1
Male,37,M,Jamshedpur,801002,PASSION PRO DRSCCR,COMP,Dealer,1
Male,33,M,Belgaum,590008,HF DELUXE-BS-6,SAOD,Dealer,1
Male,29,,Kharagpur,721305,PLEASURE + XTEC,SAOD,CT_MON3,1
Male,39,M,Pondicherry,605106,PASSION XPRO DRS CC,COMP,Dealer,1
Male,34,M,Berhampore,742133,GLAMOUR BS6 FI DSS.,SAOD,Dealer,1
Male,27,,Bongaigaon,783388,Super Splendor BS6 FI DIS,SAOD,CT_TUE3,1
Male,23,,Nizamabad,503245,HF DELUXE BS6,SAOD,CT_MON1,1
Male,37,M,Firozabad,205151,SPLENDOR+ BS6 DRS CAST FI,SAOD,Dealer,1
Male,36,M,VAISHALI,844122,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,62,,BELAGAVI,591302,HF 100 FI HHNDHDRKCFI,SAOD,MOBILE,1
Male,77,M,Bokaro,829144,SUPER SPLENDOR(SPSGDRSSC),COMP,Dealer,1
Female,32,,Nadiad,387002,PASSION X-TEC,SAOD,CT12OD_2,1
Male,31,M,Aliganj,207247,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,54,M,Vellore,635805,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,40,M,Purnia,854315,GLAMOUR XTEC,SAOD,Dealer,1
Male,73,M,Ranchi,834005,GLAMOUR BS6 FI DSS.,SAOD,Dealer,1
Male,40,M,Bikaner,334602,HF DELUXE DRSCFI,SAOD,Dealer,1
Male,50,M,NAVSARI,396445,PLEASURE,COMP,Dealer,1
Male,65,,Sonepat,131001,SPLENDOR PLUS DRK CAST,COMP,CTWED_1,1
Male,36,M,Gorakhpur,273007,PASSION PRO - BRSCCR,COMP,Dealer,1
Male,52,M,CHIKAMAGLUR,577515,PASSION PRO CAST SELF,COMP,Dealer,1
Male,60,M,Gonda,271603,SUPR SPLNDOR BS6 FI DRS,SAOD,Dealer,1
Male,40,M,Narnaul,123001,Splendor plus DRS C F1,SAOD,Dealer,1
Male,54,,24 Parganas,701155,Pleasure Plus XTEC DRS,SAOD,CT12OD_2,1
Male,40,M,Mathura,281122,SPLENDOR+ BS6- HSPPEDRSCF,SAOD,Dealer,1
Female,60,M,Kakinada,513001,PLEASURE + XTEC,SAOD,Dealer,1
Male,27,M,Rishikesh,249201,GLAMOUR FI (HGLRKDSSCFI),COMP,Dealer,1
Male,44,M,Etawah,206001,SUPER SPLENDOR(SPSGDRSSC),COMP,Dealer,1
Male,41,M,SIDHI,486775,Xtreme 160R,SAOD,Dealer,1
Female,49,M,Eluru,514004,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,42,,SAMPLA,124501,SPLENDOR+XTEC I3S DRSC FI,SAOD,MOBILE,1
Male,37,M,Muzaffarpur,844127,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,34,M,SHAHPUR,585223,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,54,M,Mysore,571130,SPLENDOR+ BS6- HSPPEDRSCF,SAOD,Dealer,1
Male,29,M,Ahmedabad,382481,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,27,,TODABHIM,302238,SPLENDOR + IBS DRS CAST,COMP,CTEMAIL,1
Male,39,S,SRI GANGANAGAR,335701,SPLENDOR  + BS6 DRS FI,COMP,Dealer,1
Male,40,S,DELHI,110059,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,53,M,Mundgod,581205,HUNK DSS CCR,COMP,Dealer,1
Male,70,M,DELHI,110093,Hero Maestro HMARADSSDX,COMP,Dealer,1
Male,33,M,LIMTARA,493118,GLAMOUR XTEC,SAOD,Dealer,1
Male,47,M,Harda,461331,HF DELUXE IBS DRS,COMP,Dealer,1
Male,33,,Khairthal,301404,SPLENDOR + BS6-I3S DRS,SAOD,CT_mon4,1
Male,43,M,Tiruvannamalai,606906,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,42,M,Nuh,122107,PASSION PRO(PPRBDSSCC),COMP,Dealer,1
Male,40,M,Korba,495450,PASSION PRO (PPRJDRSCC),COMP,Dealer,1
Male,43,M,BARGHAT,480667,SPPDIRSCC(SP+13S IBS),COMP,Dealer,1
Male,44,M,Kollam,691011,SPLENDOR PLUS SELF,COMP,Dealer,1
Male,58,M,Panipat,132103,SPLENDOR +,COMP,Dealer,1
Male,40,M,BALASORE,756001,GLAMOUR- K CAST (DRS),COMP,Dealer,1
Male,38,,CHENNAI,600021,SPLENDOR +,COMP,MOBILE,1
Male,49,,New Delhi,110017,DESTINI 125(DESCDRVCF),SAOD,CTEMAIL,1
Male,41,S,Bhubaneswar,751005,PASSION XPRO DRS CC,COMP,Dealer,1
Male,58,M,Bellary,583101,PASSION PR O,COMP,Dealer,1
Male,40,M,Alwar,301405,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,54,M,Bharuch,362160,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,42,M,NORTH 24 PARAGANAS,700132,PASSION XPRO DRS CC,COMP,Dealer,1
Male,34,,Haldwani,263139,PLEASURE,COMP,CTTHU_1,1
Male,36,M,Patiala,147103,SPL + BS6 DRSC,SAOD,Dealer,1
Male,66,,VILLUPURAM,604202,SPLENDOR+XTEC I3S DRSC FI,SAOD,CT_TUE2,1
Male,51,,Bulandshahar,203401,Splendor + I3S DRSC FI,SAOD,MOBILE,1
Male,45,,Erode,638011,SPLENDOR PRO,COMP,CT7COMP1,1
Male,47,M,Mysore,571102,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,43,M,Patna,800002,Super Splendor SPSJDRSCC,COMP,Dealer,1
Male,69,M,Mysore,560016,GLAMOUR- XTEC HGLMPDSSCFI,SAOD,BOT,1
Male,54,,New Delhi,110076,SUPER SPL BS6,SAOD,MOBILE,1
Male,26,M,Rajkot,360001,PLEASURE DRS CCR,COMP,DIRECT,1
Male,34,,Nandyal,518594,PLEASURE+ HPLNRDRZCFI,SAOD,CT12OD_1,1
Male,39,M,Samastipur,848503,PASSION PRO BS6 FI-,SAOD,Dealer,1
Male,61,S,Sikar,332401,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,36,,YADGIR,585214,DESTINI 125 BS6 FI DRS,SAOD,CT12OD_2,1
Female,49,M,Vadodara,390001,PLEASURE,COMP,Dealer,1
Male,35,M,Gunderdehi,491223,CD DELUX SELF ALOY,COMP,Dealer,1
Male,57,M,Bharatpur,321602,SPLENDOR+HSPPEDRSCFI,SAOD,Dealer,1
Male,51,M,BANGALORE,560068,SPLENDOR + BS6-I3S DRS,COMP,Dealer,1
Male,31,M,Chandauli,232110,SPLENDOR +HSPPEDRSCFI,COMP,Dealer,1
Male,41,M,TATIPAKA,533254,Glamour DRS CC,COMP,Dealer,1
Male,49,M,Dungarpur,314001,PASSION PRO (PPRJDRSCC),COMP,Dealer,1
Male,29,M,Berhampore,742302,GLAMOUR -CDRS BSIV,COMP,Dealer,1
Male,30,M,Bokaro,809301,DESTINI 125(DESCDRVCF),SAOD,Dealer,1
Male,56,S,Kollam,691543,GLAMOUR DSS CAST,COMP,Dealer,1
Male,45,S,Hazaribagh,825336,XTREME 125R ABS DSS,SAOD,Dealer,1
Male,22,M,Bharatpur,321001,SPLENDOR PLUS DRK CAST,COMP,Dealer,1
Male,49,,Sikar,332713,HF DELUXE (FNDMIRSCC),COMP,MOBILE,1
Male,60,S,Karaikal,609601,PLEASURE + XTEC,SAOD,Dealer,1
Male,47,M,Patna,800006,PASSION PRO BS6 FI-,SAOD,Dealer,1
Male,29,M,DELHI,110096,SPLENDOR PLUS SELF,COMP,Dealer,1
Male,30,M,Mathura,201401,SPLENDOR  + BS6 DRS FI,SAOD,Dealer,1
Male,34,S,Agra,282006,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,38,,SIKRAI,303501,HF DELUXE IBS DRS,COMP,CTfri_3,1
Male,37,M,Gokak,591224,HF 100 FI HHNDHDRKCFI,SAOD,Dealer,1
Male,38,M,DAKSHIN DINAJPUR,733155,Super Splendor BS6 FI DIS,SAOD,Dealer,1
Male,34,M,Mysore,570016,PASSION PRO DRS SPOKE,COMP,Dealer,1
Male,41,M,Motihari,845401,HF DELUXE POWER START,COMP,Dealer,1
Male,52,M,Mahrajganj,272206,SUPER SPLENDOR  IBS DRS,COMP,Dealer,1
Male,51,M,Raisen,464881,SPLENDOR I SMART 110,COMP,DIRECT,1
Male,40,M,Chengalplattu,603002,PASSION PR O,COMP,Dealer,1
Male,33,M,REWARI,123401,HF DELUXE-  HFNDMDRKCCR,COMP,Dealer,1
Male,41,M,REWARI,123106,HF DELUXE (HFNDCDRKCCR,COMP,Dealer,1
Female,29,M,GUSKARA,713173,HF DELUXE - (HFNDMDRSCCR),COMP,Dealer,1
Male,44,M,Saran,841311,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,67,M,NADOTI,302019,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,39,M,Korba,495449,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,46,M,Ramanathapuram,623315,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,35,M,PURBA BURDWAN,713101,GLAMOUR 125 FI DRSC,SAOD,Dealer,1
Male,39,M,KANPUR NAGAR,209304,Splendor plus DRS C F1,SAOD,Dealer,1
Male,45,,Morena,476001,SPLENDOR+XTEC I3S DRSC FI,SAOD,MOBILE,1
Female,50,M,Mewat,122105,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,24,M,JAGDISHPUR,802158,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,69,M,Bulandshahar,203001,Splendor plus DRS C F1,SAOD,Dealer,1
Male,46,M,Mirzapur,231312,SPLENDOR + BS6 DRS -CAST,SAOD,Dealer,1
Male,32,M,CHENNAI,600037,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,34,M,Patna,801105,XTREME 125R ABS DSS,SAOD,Dealer,1
Male,60,M,Gonda,271204,HF DELUXE-BS-6,SAOD,Dealer,1
Male,41,M,BARODA,391450,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,32,M,DELHI,110065,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,37,M,Howrah,711410,HF DELUXE-BS-6,SAOD,Dealer,1
Male,23,,GURGAON,122102,SPL + BS6 DRSC,SAOD,CT12OD_2,1
Male,41,M,Khunti,835210,Splendor plus DRS C F1,SAOD,Dealer,1
Male,43,S,Chikmagalur,577131,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,53,M,Kaimur,821109,Passion Plus I3S DRS CAST,SAOD,Dealer,1
Male,28,M,Jalpaiguri,735224,HF DELUXE-BS-6,SAOD,Dealer,1
Male,57,M,Durgapur,713204,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,59,M,Coimbatore,641018,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,29,M,Harda,461331,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,54,,Prayagraj,212107,PLEASURE + XTEC,SAOD,MOBILE,1
Male,23,M,Agar Malwa,455440,HF DELUXE-BS-6,SAOD,DIRECT,1
Male,59,M,Bankura,722162,SUPER SPLENDOR XTEC DSSC,SAOD,Dealer,1
Male,29,M,Viluppuram,604201,SPL + BS6 DRSC,SAOD,Dealer,1
Male,39,M,Chitradurga,577219,DESTINI125BS6 FI LX DRSSM,SAOD,Dealer,1
Male,30,M,Loharu,127201,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,46,M,KATHUMAR,321605,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,63,S,DUMRAON,802126,XTREME 125R ABS DSS,SAOD,Dealer,1
Male,33,M,Golaghat,785613,GLAMOUR 125 FI DRSC,SAOD,Dealer,1
Male,22,M,Katihar,854105,GLAMOUR 125 FI DSSC,SAOD,Dealer,1
Male,35,M,Shivpuri,473775,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,19,,NAWANSHAHR,144514,SUPER SPLENDOR XTEC DSSC,SAOD,CT_mon4,1
Male,27,,Sanchore,343041,SPLENDOR+XTEC I3S DRSC FI,SAOD,CT4SAON3,1
Male,24,M,Palanpur,385001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,31,,Kolkata,700016,XTREME 125R IBS DSS,SAOD,CT1TD5,1
Male,53,S,Sikar,302025,HF DELUXE DRS CAST FI,COMP,Dealer,1
Male,50,M,Ghaziabad,201013,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,40,,Gorakhpur,273001,SUPER SPLENDOR XTEC DRSC,SAOD,CT_mon4,1
Male,36,M,Muzaffarpur,843117,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,41,M,Ghaziabad,201005,VIDA  V1 PLUS,SAOD,Dealer,1
Male,53,M,Patna,801503,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,24,M,Morena,476115,HF DELUXE DRK CCR,COMP,Dealer,1
Male,44,M,INDORA,176401,SUP SPL BS6 FI DRS,SAOD,Dealer,1
Male,51,S,LIMTARA,491340,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,21,M,Ahmedabad,362350,SUPER SPLENDOR SELF,COMP,Dealer,1
Male,65,M,MUZAFFAR NAGAR,251001,HF DELUXE DRS CAST(FNDCDR,COMP,Dealer,1
Male,30,M,LAXMANGARH,301001,Splendor + I3S DRSC FI,SAOD,DIRECT,1
Male,46,M,Palwal,121102,SPL + BS6 DRSC,SAOD,Dealer,1
Male,32,M,LAKHIMPUR KHERI,261501,HF DELUXE BS-6 I3S,SAOD,DIRECT,1
Male,35,M,BANGALORE,560054,PASSION PRO (PPRFDRSCC),COMP,Dealer,1
Male,48,M,Patiala,147001,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,36,M,ANAND,388450,SPLENDOR PLUS SELF,COMP,Dealer,1
Male,23,M,DELHI,110036,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,27,M,Khagaria,858203,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,43,M,HARIDWAR,247667,Splendor plus DRS C F1,SAOD,Dealer,1
Male,39,M,Lucknow,226021,SUPER SPL BS6,SAOD,Dealer,1
Male,48,M,KATNI,483501,PASSION PRO  HPPRLIRSCCR,COMP,Dealer,1
Male,30,M,Datia,475661,Maestro Edge -VX,COMP,Dealer,1
Male,39,M,Jabalpur,453110,HF DELUXE IBS DRS,COMP,DIRECT,1
Male,25,S,New Delhi,110094,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,37,M,Satna,485661,SPLENDOR +,COMP,Dealer,1
Male,36,M,Muzaffarpur,843109,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,64,,Ludhiana,141001,HF DELUXE BS6 DRUM KICK -,SAOD,MOBILE,1
Male,34,M,BURDWAN,713373,SUPER SPLENDOR DRM S C,COMP,Dealer,1
Male,48,M,Moradabad,244001,SUPER SPLENDOR SELF,COMP,Dealer,1
Male,34,M,Kawardha,491995,HF DELUXE_HFNDTD,COMP,Dealer,1
Female,43,M,MUZAFFAR NAGAR,251309,SPL + BS6 DRSC,SAOD,Dealer,1
Male,24,M,Ferozepur,152021,Xtreme 160R,SAOD,Dealer,1
Male,49,M,Mathura,201001,HF DELUXE_HFNDTD,COMP,Dealer,1
Male,23,S,Ajmer,305814,Splendor plus DRS C F1,SAOD,Dealer,1
Male,62,,PATAN,384245,SPLENDOR + BS6-I3S DRS,SAOD,CTAKSHATA,1
Male,62,,DELHI,110015,SPPDIRSCC(SP+13S IBS),COMP,MOBILE,1
Male,30,M,Tumkur,572129,PASSION PRO  HPPRLIRSCCR,COMP,Dealer,1
Male,42,M,Ludhiana,141126,HF DELUXE-BS-6,SAOD,Dealer,1
Male,23,M,Hathras,204101,HF DELUXE BS6 DRUM KICK CAST,SAOD,Dealer,1
Male,34,,Jammu,180001,Hero Maestro,COMP,CTAKSHATA,1
Male,32,M,Madhubani,847225,SUPER SPL BS6,SAOD,Dealer,1
Male,63,M,Sitamarhi,843327,GLAMOUR IBS DRSCAST SPORT,COMP,Dealer,1
